school_id_A,school_id_B,root_school_name_A,root_school_old_name2_B,school_level_A,school_level_old_name2_B,district_A,district_B,Fuzzy_match_score,Match_Type
6261,63219,malika,malika,mavi,mavi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
6291,55666,prabhata,prabhat,mavi,mavi,pyuthan,pyuthan,3.0,"District: complete, School level: complete, Root name: complete"
6298,44089,shitala,shitala,mavi,mavi,syangja,syangja,3.0,"District: complete, School level: complete, Root name: complete"
6418,73112,panidhara,panidhara,pravi,pravi,darchula,darchula,3.0,"District: complete, School level: complete, Root name: complete"
6425,73962,durga,durga,pravi,pravi,darchula,darchula,3.0,"District: complete, School level: complete, Root name: complete"
6505,55451,janajagarana,jana jagaran,pravi,pravi,banke,banke,3.0,"District: complete, School level: complete, Root name: complete"
6530,16409,hoklavari,hoklabari,mavi,mavi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
6633,72307,krrishna,krishna,mavi,mavi,darchula,darchula,3.0,"District: complete, School level: complete, Root name: complete"
6646,73958,dilasaini,dilasaini,mavi,mavi,baitadi,baitadi,3.0,"District: complete, School level: complete, Root name: complete"
6731,21379,janata,janata,pravi,pravi,siraha,siraha,3.0,"District: complete, School level: complete, Root name: complete"
6743,52554,jvala jana jagrriti,jwala jana jagriti,pravi,pravi,bardiya,bardiya,3.0,"District: complete, School level: complete, Root name: complete"
6760,52210,janajyoti,jana jyoti,nimavi,nimavi,rolpa,rolpa,3.0,"District: complete, School level: complete, Root name: complete"
6897,72487,mahadeva,mahadev,mavi,mavi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
6976,61618,kalika,kalika,nimavi,nimavi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
7053,31593,devi,devi,mavi,mavi,bhaktapur,bhaktapur,3.0,"District: complete, School level: complete, Root name: complete"
7244,21369,janata,janata,avi,avi,saptari,saptari,3.0,"District: complete, School level: complete, Root name: complete"
7274,16117,janata,janata,nimavi,nimavi,sunsari,sunsari,3.0,"District: complete, School level: complete, Root name: complete"
7332,1685,bhaladhu~nga,bhaldhunga,mavi,mavi,sunsari,sunsari,3.0,"District: complete, School level: complete, Root name: complete"
7367,37121,soktelabhumi,soktel bhumi,pravi,pravi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
7466,73992,indra,indra,mavi,mavi,doti,doti,3.0,"District: complete, School level: complete, Root name: complete"
7564,71719,janata,janata,pravi,pravi,kailali,kailali,3.0,"District: complete, School level: complete, Root name: complete"
7567,72509,mahakali,mahakali,nimavi,nimavi,doti,doti,3.0,"District: complete, School level: complete, Root name: complete"
7589,41877,janaki,janaki,avi,avi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
7590,55818,vidyajyoti,bidya jyoti,mavi,mavi,bardiya,bardiya,3.0,"District: complete, School level: complete, Root name: complete"
7619,74145,setigau.n,setigaun,mavi,mavi,baitadi,baitadi,3.0,"District: complete, School level: complete, Root name: complete"
7857,16815,simha siddha,singha siddha,nimavi,nimavi,panchthar,panchthar,3.0,"District: complete, School level: complete, Root name: complete"
8148,21388,janata,janata,pravi,pravi,siraha,siraha,3.0,"District: complete, School level: complete, Root name: complete"
8191,54845,sarasvati,saraswati,mavi,mavi,pyuthan,pyuthan,3.0,"District: complete, School level: complete, Root name: complete"
8194,51750,hanumana,hanuman,avi,avi,banke,banke,3.0,"District: complete, School level: complete, Root name: complete"
8217,53807,namuna,namuna,pravi,pravi,rolpa,rolpa,3.0,"District: complete, School level: complete, Root name: complete"
8289,55748,sarasvati,saraswati,mavi,mavi,bardiya,bardiya,3.0,"District: complete, School level: complete, Root name: complete"
8316,52685,karagara,karagar,pravi,pravi,banke,banke,3.0,"District: complete, School level: complete, Root name: complete"
8395,16429,sharada,sharda,mavi,mavi,sunsari,sunsari,3.0,"District: complete, School level: complete, Root name: complete"
8406,74042,krrishna,krishna,mavi,mavi,baitadi,baitadi,3.0,"District: complete, School level: complete, Root name: complete"
8439,36692,oma shanti,om shanti,pravi,pravi,lalitpur,lalitpur,3.0,"District: complete, School level: complete, Root name: complete"
8570,74080,mathairaja,mathairaj,mavi,mavi,baitadi,baitadi,3.0,"District: complete, School level: complete, Root name: complete"
8661,21398,janata,janata,mavi,mavi,mahottari,mahottari,3.0,"District: complete, School level: complete, Root name: complete"
8688,62552,prrithvi,prithvi,pravi,pravi,salyan,salyan,3.0,"District: complete, School level: complete, Root name: complete"
8905,2135,badaharamala,badaharamal,pravi,pravi,siraha,siraha,3.0,"District: complete, School level: complete, Root name: complete"
8965,61341,janata,janata,pravi,pravi,salyan,salyan,3.0,"District: complete, School level: complete, Root name: complete"
9068,63211,mahendra,mahendra,mavi,mavi,salyan,salyan,3.0,"District: complete, School level: complete, Root name: complete"
9071,6523,buddha,buddha,mavi,mavi,mugu,mugu,3.0,"District: complete, School level: complete, Root name: complete"
9158,74158,shiromanai lekhanatha,siromani lekhnath,pravi,pravi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
9198,72182,kedara,kedar,mavi,mavi,baitadi,baitadi,3.0,"District: complete, School level: complete, Root name: complete"
9254,36906,thakalatara,thakaltar,mavi,mavi,chitwan,chitwan,3.0,"District: complete, School level: complete, Root name: complete"
9316,3878,bhima,bhim,mavi,mavi,kathmandu,kathmandu,3.0,"District: complete, School level: complete, Root name: complete"
9371,62855,sarasvati,saraswati,mavi,mavi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
9384,61565,kalika devi,kalika devi,pravi,pravi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
9414,62444,paregamala,paregmala,pravi,pravi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
9425,63232,nainaladeva,nainal dev,mavi,mavi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
9442,63307,pa~nchadeva,pancha dev,mavi,mavi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
9444,63130,janajivana,jana jivan,mavi,mavi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
9448,1188,anivarya ni shulka,anibarya nisulka,pravi,pravi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
9468,63075,chulimalika,chuli malika,mavi,mavi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
9484,15911,adarsha,adarsha,mavi,mavi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
9529,36397,ganesha,ganesh,mavi,mavi,kathmandu,kathmandu,3.0,"District: complete, School level: complete, Root name: complete"
9789,24402,janata,janata,avi,avi,saptari,saptari,3.0,"District: complete, School level: complete, Root name: complete"
9860,34028,manakamana,manakamana,pravi,pravi,rasuwa,rasuwa,3.0,"District: complete, School level: complete, Root name: complete"
9937,24424,janata,janata,pravi,pravi,siraha,siraha,3.0,"District: complete, School level: complete, Root name: complete"
9974,36896,suyodaya,suryodaya,pravi,pravi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
10046,24412,janata,janata,avi,avi,saptari,saptari,3.0,"District: complete, School level: complete, Root name: complete"
10306,12183,jalpa,jalpa,mavi,mavi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
10307,61456,jivana jyoti,jivan jyoti,mavi,mavi,surkhet,surkhet,3.0,"District: complete, School level: complete, Root name: complete"
10308,61456,jivanajyoti,jivan jyoti,mavi,mavi,surkhet,surkhet,3.0,"District: complete, School level: complete, Root name: complete"
10451,16406,amsala,amsal,mavi,mavi,udayapur,udayapur,3.0,"District: complete, School level: complete, Root name: complete"
10546,36279,layogau.n,layogau,pravi,pravi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
10606,36062,sharada,sarada,nimavi,nimavi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
10619,32870,janapremi,janapremi,mavi,mavi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
10623,669,araniko,araniko,pravi,pravi,humla,humla,3.0,"District: complete, School level: complete, Root name: complete"
10665,36545,kalikadevi,kalika devi,pravi,pravi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
10756,36076,patanadevi,patandevi,mavi,mavi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
10831,22442,mahananda prasada upadhyaya,maha nanda pd upadhyaya,mavi,mavi,parsa,parsa,3.0,"District: complete, School level: complete, Root name: complete"
10910,33015,devi sthana,devisthan,mavi,mavi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
11032,36339,champadevi,champadevi,mavi,mavi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
11058,33275,kamala,kamala,mavi,mavi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
11062,37609,ujyalo,ujyalo,pravi,pravi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
11087,33296,kamala,kamala,nimavi,nimavi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
11149,36687,netrakali,netra kali,mavi,mavi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
11154,35993,shahithakura,shahi thakur,pravi,pravi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
11237,32772,jana shiksha,jana sikshya,pravi,pravi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
11239,32800,jana jagarana,jana jagaran,mavi,mavi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
11259,33295,kamala,kamala,mavi,mavi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
11285,61140,janakalyana,jana kalyan,nimavi,nimavi,humla,humla,3.0,"District: complete, School level: complete, Root name: complete"
11289,61499,kailashapuri,kailash puri,mavi,mavi,humla,humla,3.0,"District: complete, School level: complete, Root name: complete"
11400,21411,janata,janata,mavi,mavi,saptari,saptari,3.0,"District: complete, School level: complete, Root name: complete"
11407,7342,badhapala,bathapala,pravi,pravi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
11410,43835,choka,chok,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
11449,36549,kamada,kamada,mavi,mavi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
11461,36713,phikkala,phikal,mavi,mavi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
11475,44085,sharada,sharada,avi,avi,parbat,parbat,3.0,"District: complete, School level: complete, Root name: complete"
11570,36696,mahendra,mahendra,mavi,mavi,lalitpur,lalitpur,3.0,"District: complete, School level: complete, Root name: complete"
11619,14485,pa~nchakanya,pancha kanya,pravi,pravi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
11671,61405,janata,janata,mavi,mavi,salyan,salyan,3.0,"District: complete, School level: complete, Root name: complete"
11684,61342,janata,janata,pravi,pravi,salyan,salyan,3.0,"District: complete, School level: complete, Root name: complete"
11818,35315,raktamala,raktamala,pravi,pravi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
12137,36972,siddha,sidda,mavi,mavi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
12167,61118,janajyoti,jana jyoti,mavi,mavi,jumla,jumla,3.0,"District: complete, School level: complete, Root name: complete"
12196,14486,pamchakanya,pancha kanya,pravi,pravi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
12197,14486,pa~nchakanya,pancha kanya,pravi,pravi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
12218,36327,borla~ngabhume,borlang bhume,avi,avi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12287,71418,harichandra,hari chandra,pravi,pravi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
12314,72200,kedaranatha,kedarnath,avi,avi,darchula,darchula,3.0,"District: complete, School level: complete, Root name: complete"
12450,32553,jagrrita,jagrit,avi,avi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12492,34519,navalapura,navalpur,avi,avi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
12521,55873,siddamandala,siddha mandali,mavi,mavi,rukum purba,rukum purba,3.0,"District: complete, School level: complete, Root name: complete"
12838,54627,rashtrirya,rastriya,mavi,mavi,nawalparasi,nawalparasi,3.0,"District: complete, School level: complete, Root name: complete"
12872,36175,amara,amar,pravi,pravi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12912,36771,rudrayani,rudrayani,mavi,mavi,lalitpur,lalitpur,3.0,"District: complete, School level: complete, Root name: complete"
12988,44064,sarasvati mandira,saraswati mandir u,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
13016,72547,mahendra,mahendra,mavi,mavi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
13042,36701,pa~nchakanya,pancha kanya,mavi,mavi,kathmandu,kathmandu,3.0,"District: complete, School level: complete, Root name: complete"
13100,73783,sharada,sarada,mavi,mavi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
13105,71103,durga,durga,mavi,mavi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
13107,63362,devi,devi,mavi,mavi,dailekh,dailekh,3.0,"District: complete, School level: complete, Root name: complete"
13128,44046,rashtriya,rastriya,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
13149,15547,sarasvati,saraswati,pravi,pravi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
13156,63306,pa~nchakoshi jvala,pancha koshi jwala,mavi,mavi,dailekh,dailekh,3.0,"District: complete, School level: complete, Root name: complete"
13196,12420,janapremi,jana premi,mavi,mavi,udayapur,udayapur,3.0,"District: complete, School level: complete, Root name: complete"
13198,62220,ne ra,nera,pravi,pravi,dailekh,dailekh,3.0,"District: complete, School level: complete, Root name: complete"
13221,63325,putali,putali,pravi,pravi,jajarkot,jajarkot,3.0,"District: complete, School level: complete, Root name: complete"
13302,16141,janata,janata,mavi,mavi,jhapa,jhapa,3.0,"District: complete, School level: complete, Root name: complete"
13313,24421,kanya,kanya,pravi,pravi,parsa,parsa,3.0,"District: complete, School level: complete, Root name: complete"
13562,55401,ganapati,ganapati,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
13655,36085,shikhara besi,shikharbesi,pravi,pravi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
13952,15548,sarasvati,saraswati,pravi,pravi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
13973,63178,kalika,kalika,mavi,mavi,mugu,mugu,3.0,"District: complete, School level: complete, Root name: complete"
14001,6739,dipa srrijana,dip srijana,pravi,pravi,salyan,salyan,3.0,"District: complete, School level: complete, Root name: complete"
14126,36296,bhanu,bhanu,nimavi,nimavi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
14220,15912,adarsha,adarsha,mavi,mavi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
14243,11936,hima,him,mavi,mavi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
14308,16437,shiva,shiva,pravi,pravi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
14321,15789,sharada,sharada,mavi,mavi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
14364,54974,sarasvati,saraswati,mavi,mavi,pyuthan,pyuthan,3.0,"District: complete, School level: complete, Root name: complete"
14436,63188,krrishna,krishna,mavi,mavi,salyan,salyan,3.0,"District: complete, School level: complete, Root name: complete"
14503,24192,shri mahendra,shree mahendra,mavi,mavi,saptari,saptari,3.0,"District: complete, School level: complete, Root name: complete"
14527,52345,janata,janata,nimavi,nimavi,bardiya,bardiya,3.0,"District: complete, School level: complete, Root name: complete"
14607,24337,janata,janata,nimavi,nimavi,saptari,saptari,3.0,"District: complete, School level: complete, Root name: complete"
14742,21502,janata rashtriya,janata rastriya,avi,avi,mahottari,mahottari,3.0,"District: complete, School level: complete, Root name: complete"
14842,21405,janata,janata,mavi,mavi,dhanusha,dhanusha,3.0,"District: complete, School level: complete, Root name: complete"
14950,63148,janata,janta,mavi,mavi,jajarkot,jajarkot,3.0,"District: complete, School level: complete, Root name: complete"
14971,52179,janahita,janahit,pravi,pravi,rupandehi,rupandehi,3.0,"District: complete, School level: complete, Root name: complete"
15192,13251,koshi,koshi,mavi,mavi,sunsari,sunsari,3.0,"District: complete, School level: complete, Root name: complete"
15239,74455,suryadaya,suryodaya,pravi,pravi,bajura,bajura,3.0,"District: complete, School level: complete, Root name: complete"
15464,24241,,,avi,avi,sarlahi,sarlahi,3.0,"District: complete, School level: complete, Root name: complete"
15508,13869,manokamana,manakamana,pravi,pravi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
15518,55485,janashakti,jana shakti,pravi,pravi,rupandehi,rupandehi,3.0,"District: complete, School level: complete, Root name: complete"
15574,35737,sarasvati,saraswati,mavi,mavi,chitwan,chitwan,3.0,"District: complete, School level: complete, Root name: complete"
15583,73244,purnagiri,purna giri,pravi,pravi,dadeldhura,dadeldhura,3.0,"District: complete, School level: complete, Root name: complete"
15731,21418,janata,janata,mavi,mavi,bara,bara,3.0,"District: complete, School level: complete, Root name: complete"
15800,23982,sarasvati,saraswati,mavi,mavi,mahottari,mahottari,3.0,"District: complete, School level: complete, Root name: complete"
15844,24289,durga,durga,avi,avi,saptari,saptari,3.0,"District: complete, School level: complete, Root name: complete"
15926,43941,kalleri,kalleri,avi,avi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
16112,24683,rajeshvari,rajeshwari,avi,avi,saptari,saptari,3.0,"District: complete, School level: complete, Root name: complete"
16151,22655,narayana,narayan,mavi,mavi,sarlahi,sarlahi,3.0,"District: complete, School level: complete, Root name: complete"
16176,24249,baudhi devi,baudhi devi,mavi,mavi,sarlahi,sarlahi,3.0,"District: complete, School level: complete, Root name: complete"
16394,23753,rashtiya,rastriya,pravi,pravi,siraha,siraha,3.0,"District: complete, School level: complete, Root name: complete"
16422,63109,himalaya,himalaya u,mavi,mavi,dailekh,dailekh,3.0,"District: complete, School level: complete, Root name: complete"
16444,24166,shivana phuniya devi janata,sivan funiya devi janta,mavi,mavi,sarlahi,sarlahi,3.0,"District: complete, School level: complete, Root name: complete"
16467,16151,jitapura,jitpur,mavi,mavi,ilam,ilam,3.0,"District: complete, School level: complete, Root name: complete"
16641,7387,bhagavati,bhagawati,pravi,pravi,bajura,bajura,3.0,"District: complete, School level: complete, Root name: complete"
16694,24256,bhojabhagata,bhojbhagat,mavi,mavi,bara,bara,3.0,"District: complete, School level: complete, Root name: complete"
16761,24876,yadava,yadav,mavi,mavi,dhanusha,dhanusha,3.0,"District: complete, School level: complete, Root name: complete"
16900,24377,janata,janata,mavi,mavi,bara,bara,3.0,"District: complete, School level: complete, Root name: complete"
16948,24815,brahamapuri,brahmapur,mavi,mavi,rautahat,rautahat,3.0,"District: complete, School level: complete, Root name: complete"
16986,63209,mahadeva,mahadev,mavi,mavi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
16997,44032,purkota,purkot,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
17227,7979,devi sthala,devisthala,pravi,pravi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
17299,73086,pa~ncha jyoti,panchajyoti,nimavi,nimavi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
17355,74303,siddhiganesha,siddhi ganesh,pravi,pravi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
17412,63121,janajyoti,jana jyoti,avi,avi,salyan,salyan,3.0,"District: complete, School level: complete, Root name: complete"
17415,73918,bhagavati,bhagawati,nimavi,nimavi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
17423,72975,navadurga,nawadurga,mavi,mavi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
17686,63159,jivana jyoti,jivan jyoti,mavi,mavi,surkhet,surkhet,3.0,"District: complete, School level: complete, Root name: complete"
17789,35326,ramachandra bha~njya~nga,ram chandra bhanjyang,pravi,pravi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
17807,74137,sarasvati,saraswati,mavi,mavi,kailali,kailali,3.0,"District: complete, School level: complete, Root name: complete"
17860,13857,mamgaladevi,mangaladevi,mavi,mavi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
17876,16515,triveni,triveni,mavi,mavi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
17980,21349,janata,janata,mavi,mavi,rautahat,rautahat,3.0,"District: complete, School level: complete, Root name: complete"
18008,12873,jorasalla,jor salla,pravi,pravi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
18015,63404,tharpu,tharpu,mavi,mavi,jajarkot,jajarkot,3.0,"District: complete, School level: complete, Root name: complete"
18073,15706,shahida shukraraja,shahid sukraraj,nimavi,nimavi,panchthar,panchthar,3.0,"District: complete, School level: complete, Root name: complete"
18118,13196,kheti,kheti,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
18305,15307,samkalpa,sankalpa,pravi,pravi,ilam,ilam,3.0,"District: complete, School level: complete, Root name: complete"
18499,61730,kupindeshvari,kupindeshwari,pravi,pravi,salyan,salyan,3.0,"District: complete, School level: complete, Root name: complete"
18502,6166,bala sarasvati,bal saraswati,pravi,pravi,salyan,salyan,3.0,"District: complete, School level: complete, Root name: complete"
18520,62744,sarasvati,saraswati,pravi,pravi,salyan,salyan,3.0,"District: complete, School level: complete, Root name: complete"
18764,44026,prabhata,prabhat,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
18791,3510,balakumari,bal kumari,mavi,mavi,chitwan,chitwan,3.0,"District: complete, School level: complete, Root name: complete"
18814,36460,janapriya,jana priya,mavi,mavi,chitwan,chitwan,3.0,"District: complete, School level: complete, Root name: complete"
18912,32493,indra jyoti,indrajyoti,pravi,pravi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
18925,24241,,,avi,avi,sarlahi,sarlahi,3.0,"District: complete, School level: complete, Root name: complete"
18972,21510,janata,janata,mavi,mavi,siraha,siraha,3.0,"District: complete, School level: complete, Root name: complete"
19036,23753,rashtriya,rastriya,pravi,pravi,siraha,siraha,3.0,"District: complete, School level: complete, Root name: complete"
19037,21369,janata,janata,avi,avi,saptari,saptari,3.0,"District: complete, School level: complete, Root name: complete"
19081,16151,jitapura,jitpur,mavi,mavi,ilam,ilam,3.0,"District: complete, School level: complete, Root name: complete"
19152,11091,chandrasurya,chandra surya,pravi,pravi,ilam,ilam,3.0,"District: complete, School level: complete, Root name: complete"
19283,71226,gamgori,gangori,pravi,pravi,doti,doti,3.0,"District: complete, School level: complete, Root name: complete"
19337,61618,kalika,kalika,nimavi,nimavi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
19339,63231,motirama,motiram,mavi,mavi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
19373,21411,janata,janata,mavi,mavi,saptari,saptari,3.0,"District: complete, School level: complete, Root name: complete"
19447,35228,,,pravi,pravi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
19465,72307,krrishna,krishna,mavi,mavi,darchula,darchula,3.0,"District: complete, School level: complete, Root name: complete"
19499,71478,hunainatha,hunai nath,mavi,mavi,darchula,darchula,3.0,"District: complete, School level: complete, Root name: complete"
19523,24337,janata,janata,nimavi,nimavi,saptari,saptari,3.0,"District: complete, School level: complete, Root name: complete"
19590,24217,baijanatha,baijanta,avi,avi,rautahat,rautahat,3.0,"District: complete, School level: complete, Root name: complete"
19650,21405,janata,janata,mavi,mavi,dhanusha,dhanusha,3.0,"District: complete, School level: complete, Root name: complete"
19710,63224,manne dhu~nga,manne dhunga,mavi,mavi,jajarkot,jajarkot,3.0,"District: complete, School level: complete, Root name: complete"
19766,36764,ratapura,ratapur,nimavi,nimavi,chitwan,chitwan,3.0,"District: complete, School level: complete, Root name: complete"
19780,61405,janata,janata,mavi,mavi,salyan,salyan,3.0,"District: complete, School level: complete, Root name: complete"
19800,24481,mohana,mohan,mavi,mavi,siraha,siraha,3.0,"District: complete, School level: complete, Root name: complete"
19895,24644,pamchadhura,panchadhura,mavi,mavi,mahottari,mahottari,3.0,"District: complete, School level: complete, Root name: complete"
19905,21418,janata,janata,mavi,mavi,bara,bara,3.0,"District: complete, School level: complete, Root name: complete"
19915,36468,janajagrriti,jana jagriti,mavi,mavi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
19934,36696,mahendra,mahendra,mavi,mavi,lalitpur,lalitpur,3.0,"District: complete, School level: complete, Root name: complete"
19955,73595,sarasvati,saraswati,mavi,mavi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
20000,7342,badhapala,bathapala,pravi,pravi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
20003,43801,bhanu samskrrita,bhanu sanskrit,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
20020,36546,kalika,kalika,nimavi,nimavi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
20062,35869,khayarasala,khayarsal,mavi,mavi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
20131,72547,mahendra,mahendra,mavi,mavi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
20138,44085,sharada,sharada,avi,avi,parbat,parbat,3.0,"District: complete, School level: complete, Root name: complete"
20169,74178,sitarama,sitaram,mavi,mavi,doti,doti,3.0,"District: complete, School level: complete, Root name: complete"
20186,36724,pratibha,pratibha,pravi,pravi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
20196,74042,krrishna,krishna,mavi,mavi,baitadi,baitadi,3.0,"District: complete, School level: complete, Root name: complete"
20269,21398,janata,janata,mavi,mavi,mahottari,mahottari,3.0,"District: complete, School level: complete, Root name: complete"
20341,43903,janajagrriti,janajagriti,mavi,mavi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
20392,43829,chandravati,chandrawati,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
20394,43939,kalika,kalika,mavi,mavi,tanahun,tanahun,3.0,"District: complete, School level: complete, Root name: complete"
20411,6578,cha~nla himala,chanla himal,pravi,pravi,humla,humla,3.0,"District: complete, School level: complete, Root name: complete"
20417,73248,purnachandra,purnachandra,mavi,mavi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
20453,3274,arunodaya,arunodaya,mavi,mavi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
20468,24377,janata,janata,mavi,mavi,bara,bara,3.0,"District: complete, School level: complete, Root name: complete"
20500,74139,sarasvati,saraswati,mavi,mavi,doti,doti,3.0,"District: complete, School level: complete, Root name: complete"
20529,32849,janakalyana,jana kalyan,nimavi,nimavi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
20616,21845,la ra,la ra,pravi,pravi,siraha,siraha,3.0,"District: complete, School level: complete, Root name: complete"
20644,11617,ganesha,ganesh,pravi,pravi,taplejung,taplejung,3.0,"District: complete, School level: complete, Root name: complete"
20743,21382,janata,janata,avi,avi,mahottari,mahottari,3.0,"District: complete, School level: complete, Root name: complete"
20794,16388,sarasvati,saraswati,mavi,mavi,sunsari,sunsari,3.0,"District: complete, School level: complete, Root name: complete"
