school_id_A,school_id_B,root_school_name_A,root_school_name_B,school_level_A,school_level_B,district_A,district_B,Fuzzy_match_score,Match_Type
11658,6549,chandeshvari,chandeshwori,pravi,pravi,salyan,salyan,3.0,"District: complete, School level: complete, Root name: complete"
11659,42526,mahendra,mahendra,mavi,mavi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
11667,63436,shiddha,siddha,mavi,mavi,salyan,salyan,3.0,"District: complete, School level: complete, Root name: complete"
11670,61574,kalika,kalika,pravi,pravi,salyan,salyan,3.0,"District: complete, School level: complete, Root name: complete"
11672,41963,janata,janata,mavi,mavi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
11673,44471,tilachala,tilachan,mavi,mavi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
11674,4880,charachare,chharachhare,pravi,pravi,syangja,syangja,3.0,"District: complete, School level: complete, Root name: complete"
11676,61920,mahendraratna,mahendra ratna,mavi,mavi,salyan,salyan,3.0,"District: complete, School level: complete, Root name: complete"
11679,63575,suryodapa,suryodaya,mavi,mavi,salyan,salyan,3.0,"District: complete, School level: complete, Root name: complete"
11690,43527,sarvaedaya janaka,sarbodaya janak,mavi,mavi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
11691,43215,ra~nakhani,rangkhani,mavi,mavi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
11694,42203,khadgadevi,khadga devi,mavi,mavi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
11695,41652,janachetana,jana chetana,pravi,pravi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
11696,41870,janakalyana,janakalyan,mavi,mavi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
11698,43701,shiva,shiva,pravi,pravi,myagdi,myagdi,3.0,"District: complete, School level: complete, Root name: complete"
11701,41208,pharse dhairi~na,farse dhairing,mavi,mavi,parbat,parbat,3.0,"District: complete, School level: complete, Root name: complete"
11703,42563,malika,malika,pravi,pravi,myagdi,myagdi,3.0,"District: complete, School level: complete, Root name: complete"
11706,42277,kuine,kuine,avi,avi,myagdi,myagdi,3.0,"District: complete, School level: complete, Root name: complete"
11708,41997,jayanti,jayanti,mavi,mavi,myagdi,myagdi,3.0,"District: complete, School level: complete, Root name: complete"
11710,4441,benibajara,beni bazar,pravi,pravi,parbat,parbat,3.0,"District: complete, School level: complete, Root name: complete"
11711,42176,kaphala da.nda,kaphaldanda,avi,avi,myagdi,myagdi,3.0,"District: complete, School level: complete, Root name: complete"
11715,41624,jamunakharka,jamuna kharka,mavi,mavi,myagdi,myagdi,3.0,"District: complete, School level: complete, Root name: complete"
11717,43291,rudrepipala,rudrepipal,mavi,mavi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
11719,35955,setidevi,seti devi,mavi,mavi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
11723,33094,kalidevi,kali devi,pravi,pravi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
11725,36131,shivali~ngeshvara,shivalingeshwor,mavi,mavi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
11730,54623,rashtriya,rastriya,mavi,mavi,nawalparasi,nawalparasi,3.0,"District: complete, School level: complete, Root name: complete"
11737,33095,kalidebi,kali devi,pravi,pravi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
11744,42226,kindu,kindhu,avi,avi,myagdi,myagdi,3.0,"District: complete, School level: complete, Root name: complete"
11749,4236,bala jagrriti,bal jagrit,avi,avi,myagdi,myagdi,3.0,"District: complete, School level: complete, Root name: complete"
11750,3414,vajrakalika,bajra kalika,pravi,pravi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
11756,33594,kusheshvara,kusheshwar,mavi,mavi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
11758,35894,setidevi,seti devi,avi,avi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
11759,36331,buddha janapriya,shree buddha janapriya,mavi,mavi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
11762,37400,tamakoshi janajagrriti,tamakoshi janajagriti,mavi,mavi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
11764,36065,sharada,sharada,mavi,mavi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
11771,34069,manedamda,mane danda,mavi,mavi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
11773,33077,kalikadevi,kali devi,avi,avi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
11774,35983,setidevi,setidevi,mavi,mavi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
11777,32911,janata,janata,pravi,pravi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
11780,36330,buddha himalaya,shree buddha himalaya,mavi,mavi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
11783,35674,sharadasamskrrita,sarada sanskrit,mavi,mavi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
11784,37351,suryodaya,suryodaya,mavi,mavi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
11790,33359,karathari,karthari,mavi,mavi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
11791,5492,bala shiksha niketana,bal shikshya niketan,mavi,mavi,nawalparasi,nawalparasi,3.0,"District: complete, School level: complete, Root name: complete"
11793,32185,gunjeshvari,gunjeshwori,pravi,pravi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
11794,34295,nagarahopa,nagarhope,avi,avi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
11806,33078,kalidevi,kali devi,avi,avi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
11808,32689,janajagrriti,jana jagriti,pravi,pravi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
11810,32541,jadibuti,jadibuti,avi,avi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
11813,31604,devisthana,devisthan,avi,avi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
11820,33079,kalikadevi,kali devi,avi,avi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
11824,33029,jyoti,jyoti,avi,avi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
11833,15516,sarasvati,saraswati,pravi,pravi,taplejung,taplejung,3.0,"District: complete, School level: complete, Root name: complete"
11837,36118,shivajyoti,shiva jyoti,avi,avi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
11839,32061,gokulagamga,gokul ganga,mavi,mavi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
11847,3351,bageshvari,bageshwori,avi,avi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
11851,36455,jana chetana,shree jana chetana,mavi,mavi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
11852,12122,jagata janani,jagat janani,mavi,mavi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
11853,32399,himalaya,himalaya,pravi,pravi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
11859,42630,masina,masina,avi,avi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
11864,54527,raja mahatma purnabhadra,raja mahatma purnabhadra,mavi,mavi,nawalparasi,nawalparasi,3.0,"District: complete, School level: complete, Root name: complete"
11866,23609,ramadarasha sarvodaya,ram darash sarbodaya,mavi,mavi,mahottari,mahottari,3.0,"District: complete, School level: complete, Root name: complete"
11873,1741,bhasha,bhasha,mavi,mavi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
11875,52365,janata,janata,avi,avi,nawalparasi,nawalparasi,3.0,"District: complete, School level: complete, Root name: complete"
11877,54966,sarasvati,saraswati,mavi,mavi,nawalparasi,nawalparasi,3.0,"District: complete, School level: complete, Root name: complete"
11881,32916,janata,janata,pravi,pravi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
11882,11718,shri gokundeshvara balamandira,gokundeshwar balmandir,mavi,mavi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
11883,11719,gokundeshvara,gokundeshwor,mavi,mavi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
11884,11926,hile,hile,mavi,mavi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
11885,16743,simhadevi,singha devi,avi,avi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
11888,54535,rajanarayana,rajnarayan,mavi,mavi,nawalparasi,nawalparasi,3.0,"District: complete, School level: complete, Root name: complete"
11889,33904,mahamkala,mahakali,pravi,pravi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
11901,11508,durgatili~na,durga tilingh,pravi,pravi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
11904,12378,janakalyana,jana kalyan,pravi,pravi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
11906,15783,sharada,sharada,mavi,mavi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
11907,13978,mohana,mohan,mavi,mavi,sunsari,sunsari,3.0,"District: complete, School level: complete, Root name: complete"
11912,3367,bageshvari,bageshwori,pravi,pravi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
11914,34834,pa~nchakanya,pancha kanya,avi,avi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
11916,34354,nandikeshvara,nandikeshwar,avi,avi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
11922,23970,sarasvati,saraswati,pravi,pravi,rautahat,rautahat,3.0,"District: complete, School level: complete, Root name: complete"
11929,37503,thulo bhavara,thulo bhawar,avi,avi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
11936,14973,rama,ram,mavi,mavi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
11941,73748,shamkara,shankar,pravi,pravi,kailali,kailali,3.0,"District: complete, School level: complete, Root name: complete"
11943,32903,janata,janata,mavi,mavi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
11944,35372,rashtriya rotari,rastriya rotary,mavi,mavi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
11954,34148,matsyanarayana,matsya narayan,mavi,mavi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
11960,1386,balakalyana,bal kalyan,pravi,pravi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
11962,22425,mahabira,mahabir,pravi,pravi,rautahat,rautahat,3.0,"District: complete, School level: complete, Root name: complete"
11966,35186,prajapati,praja pragati,pravi,pravi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
11967,24067,shamkara gudara,shankar gudar,mavi,mavi,rautahat,rautahat,3.0,"District: complete, School level: complete, Root name: complete"
11968,32227,jana jyoti,gyan jyoti,pravi,pravi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
11970,34886,pa~nchakanya,panchakanya,mavi,mavi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
11972,1262,aruneadaya,arunodaya,mavi,mavi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
11973,36048,shanti,shanti,pravi,pravi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
11974,33108,kalidevi,kali devi,pravi,pravi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
11977,52347,janata,janata,avi,avi,rupandehi,rupandehi,3.0,"District: complete, School level: complete, Root name: complete"
11987,33612,kyaulethana,kyaulethana,avi,avi,sindhupalchok,sindhupalchok,3.0,"District: complete, School level: complete, Root name: complete"
11993,35922,setidevi,seti devi,mavi,mavi,sindhupalchok,sindhupalchok,3.0,"District: complete, School level: complete, Root name: complete"
11994,33544,krrishna ratnagamga,krishna ratna ganga,mavi,mavi,sindhupalchok,sindhupalchok,3.0,"District: complete, School level: complete, Root name: complete"
12002,54675,rohini vidyashrama,rohini biddhashram,avi,avi,rupandehi,rupandehi,3.0,"District: complete, School level: complete, Root name: complete"
12004,43653,sharada,sharada,mavi,mavi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
12005,37645,urleni,urleni,pravi,pravi,sindhupalchok,sindhupalchok,3.0,"District: complete, School level: complete, Root name: complete"
12007,53544,mahendra janata,mahendra janata,mavi,mavi,nawalparasi,nawalparasi,3.0,"District: complete, School level: complete, Root name: complete"
12009,3634,kali devi,bankalidevi,mavi,mavi,sindhupalchok,sindhupalchok,3.0,"District: complete, School level: complete, Root name: complete"
12012,33100,kalidevi,kali devi,pravi,pravi,sindhupalchok,sindhupalchok,3.0,"District: complete, School level: complete, Root name: complete"
12016,34084,mamgaladevi janajagrriti,mangala devi janajagriti,avi,avi,sindhupalchok,sindhupalchok,3.0,"District: complete, School level: complete, Root name: complete"
12018,33874,mahadevasthana,mahadevsthan,pravi,pravi,sindhupalchok,sindhupalchok,3.0,"District: complete, School level: complete, Root name: complete"
12021,51364,durga,durga,mavi,mavi,rupandehi,rupandehi,3.0,"District: complete, School level: complete, Root name: complete"
12022,52199,j~nanajyoti,janajyoti,mavi,mavi,rupandehi,rupandehi,3.0,"District: complete, School level: complete, Root name: complete"
12023,52199,jana jyoti,janajyoti,mavi,mavi,rupandehi,rupandehi,3.0,"District: complete, School level: complete, Root name: complete"
12028,24487,nara vahadura thapa janata,shree nar bahadur thapa janata,mavi,mavi,saptari,saptari,3.0,"District: complete, School level: complete, Root name: complete"
12029,54212,palhi,palhi,avi,avi,nawalparasi,nawalparasi,3.0,"District: complete, School level: complete, Root name: complete"
12032,37465,tha~napaladhapa,thangpaldhap,mavi,mavi,sindhupalchok,sindhupalchok,3.0,"District: complete, School level: complete, Root name: complete"
12034,35394,ratnarajya,ratna rajya,mavi,mavi,sindhupalchok,sindhupalchok,3.0,"District: complete, School level: complete, Root name: complete"
12036,1768,bhimasenasthana,bhimsensthan,mavi,mavi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
12038,12461,janahita,janahit,avi,avi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
12043,33517,kodari,kodari,mavi,mavi,sindhupalchok,sindhupalchok,3.0,"District: complete, School level: complete, Root name: complete"
12046,52310,janaseva,janasewa,mavi,mavi,nawalparasi,nawalparasi,3.0,"District: complete, School level: complete, Root name: complete"
12062,11977,himalaya,himalaya,mavi,mavi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
12063,14867,punyamata,punnyamata,mavi,mavi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
12064,32732,janakalyana,jana kalyan,pravi,pravi,sindhupalchok,sindhupalchok,3.0,"District: complete, School level: complete, Root name: complete"
12065,3534,balashiksha,bal sikshya,avi,avi,sindhupalchok,sindhupalchok,3.0,"District: complete, School level: complete, Root name: complete"
12066,34807,palchoka,palchok,mavi,mavi,sindhupalchok,sindhupalchok,3.0,"District: complete, School level: complete, Root name: complete"
12069,34782,pamchakanya,pach kanya,pravi,pravi,sindhupalchok,sindhupalchok,3.0,"District: complete, School level: complete, Root name: complete"
12077,37443,terse,terse,mavi,mavi,sindhupalchok,sindhupalchok,3.0,"District: complete, School level: complete, Root name: complete"
12081,6842,gaurishamkara,gauri shankar,pravi,pravi,humla,humla,3.0,"District: complete, School level: complete, Root name: complete"
12084,13030,katika,kalika,pravi,pravi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
12091,13293,kunta,kunta,mavi,mavi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
12094,61994,mandhara,mandhara,mavi,mavi,humla,humla,3.0,"District: complete, School level: complete, Root name: complete"
12096,61006,himashikhara,himshikhar,mavi,mavi,jumla,jumla,3.0,"District: complete, School level: complete, Root name: complete"
12099,35927,setidevi pa~nchakanya,seti devi pancha kanya,mavi,mavi,sindhupalchok,sindhupalchok,3.0,"District: complete, School level: complete, Root name: complete"
12103,31595,devi,devi,pravi,pravi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
12104,3988,bhumethana,bhumethan,avi,avi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
12105,34841,panchakanya,pancha kanya,pravi,pravi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
12106,35896,tri devi,seti devi,avi,avi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
12108,61918,mahendra,mahendra,pravi,pravi,humla,humla,3.0,"District: complete, School level: complete, Root name: complete"
12109,12144,jalakanya,jal kanya,pravi,pravi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
12110,12154,jalakanya,jal kanya,pravi,pravi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
12112,34947,pashupati,pashupati,pravi,pravi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
12116,15824,shiksha niketana,shikshaniketan,mavi,mavi,sunsari,sunsari,3.0,"District: complete, School level: complete, Root name: complete"
12124,32584,jaladevi,jala devi,mavi,mavi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
12125,11369,dharapani,dharapani,avi,avi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
12130,32932,janmabhumi,janmabhumi,avi,avi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
12132,21789,krrishaka samuha,krishak samuha,pravi,pravi,rautahat,rautahat,3.0,"District: complete, School level: complete, Root name: complete"
12133,62390,nilakantha,nil kantha,avi,avi,humla,humla,3.0,"District: complete, School level: complete, Root name: complete"
12134,32720,janakalyana,jana kalyan,avi,avi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
12136,35689,sarasvati,saraswati,avi,avi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
12142,14338,nishanadevi,nishan devi,pravi,pravi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
12149,15357,sharada,sarada,avi,avi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
12150,23571,rajaji ra,rajaji,pravi,pravi,saptari,saptari,3.0,"District: complete, School level: complete, Root name: complete"
12151,13206,khuvaphoka,khuwaphok,pravi,pravi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
12153,21666,janata sahida bechana yadava,janta sahid bechan yadav,avi,avi,siraha,siraha,3.0,"District: complete, School level: complete, Root name: complete"
12155,15454,sarasvati,saraswati,avi,avi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
12161,35733,sarasvati,saraswati,mavi,mavi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
12164,1276,atharasaya,atharasaya,mavi,mavi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
12165,33198,kalika,kalika,mavi,mavi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
12168,11013,budhuka,budhuk,mavi,mavi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
12176,36112,shitala devi,shitala devi,mavi,mavi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
12180,13747,mahendra,mahendra,mavi,mavi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
12187,11764,gramodaya yugakavi siddhicharana,gramodaya yugakabi siddicharan,mavi,mavi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
12191,21669,janata,janta,mavi,mavi,sarlahi,sarlahi,3.0,"District: complete, School level: complete, Root name: complete"
12192,13031,kalika,kalika,pravi,pravi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
12194,12475,janajivana,janajeevan,mavi,mavi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
12198,15851,shiva,shiva,pravi,pravi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
12199,17187,tapudevi,tapu devi,mavi,mavi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
12202,3531,bala,bal,mavi,mavi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
12206,14472,panchakanya,pancha kanya,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
12210,545,adarsha,adarsha,avi,avi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12215,12419,janaprabhata,jana prabhat,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
12216,16686,shiksha niketana autari,sikshya niketan autari,mavi,mavi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
12219,51500,gaurishamkara,gaurishankar,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12220,51311,divya jyoti,divya jyoti,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12222,33201,kalika,kalika,mavi,mavi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12223,53781,muna,muna,pravi,pravi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12224,51942,janauddhara,jan uddhar,pravi,pravi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12226,34892,pa~nchali~nage,panchalinge,mavi,mavi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12237,52349,jana,janata,avi,avi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12239,71897,kailasha,kailashpati,pravi,pravi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
12244,33882,mahakali,mahakali,avi,avi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12245,33945,mahendra,mahendra,avi,avi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12247,52651,kalpana,kalpana,pravi,pravi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12248,51027,chandumukhi,chandra mukhi,pravi,pravi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12250,5826,bhusalada.nda,bhusal danda,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12252,32503,indrayani,indrayani,avi,avi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12255,3879,bhemdabari,bhendabari,mavi,mavi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12257,73725,shaileshvari,shaileshwori,avi,avi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
12259,72036,kalika,kalika,pravi,pravi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
12261,55024,sarasvati,sarswati,avi,avi,dang,dang,3.0,"District: complete, School level: complete, Root name: complete"
12265,54802,samgita,sangita,pravi,pravi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12266,54423,prabhata,prabhat,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12267,7309,ba.nthapali,banthapali,mavi,mavi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
12268,53614,manakamana,manakamana,pravi,pravi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12271,35470,rukamani,rukmani,mavi,mavi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12276,52618,kalika,kalika,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12283,53666,masyama,masyam,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12284,71093,durga bhavani,durga bhawani,mavi,mavi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
12288,71956,kalika,kalika,avi,avi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
12290,52276,janapriya,janapriya,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12292,52180,janahita bhagavati,janahit bhagwati,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12294,3387,bagha bhairava,bagh bhairam,avi,avi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12295,52542,jogavani,jogbani,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12296,52690,karnadhara,karnadhar,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12301,6152,balakalyana,bal kalyan,mavi,mavi,rukum paschim,rukum paschim,3.0,"District: complete, School level: complete, Root name: complete"
12306,52476,janata,janta,mavi,mavi,rukum purba,rukum purba,3.0,"District: complete, School level: complete, Root name: complete"
12307,72852,navadeva,namadev,avi,avi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
12324,56005,sita,sita,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12327,37017,sidhdi ganosha,siddhi ganesh,pravi,pravi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12332,72660,mamgalamaya,mangalmaya,pravi,pravi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
12336,37244,sundaradevi,sundaradevi,mavi,mavi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12337,52181,janahita,janahit,pravi,pravi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12342,73497,santoshi,santoshi,avi,avi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
12344,7816,chandra,chandra,mavi,mavi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
12346,72179,kedara,kedar,mavi,mavi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
12353,5951,buddha vikasa,buddha bikash,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12354,52743,kisana,kisan,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12357,6564,chandrasurya,chandra surya,avi,avi,rukum paschim,rukum paschim,3.0,"District: complete, School level: complete, Root name: complete"
12360,7541,bhavani,bhawani,pravi,pravi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
12364,74326,srrijana,sirjana,pravi,pravi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
12367,72339,lamatola,lamatola,mavi,mavi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
12369,55952,siddhi,siddhi,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12375,55035,sata pokhari,satpokhari,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12376,5734,bhairava janata,bhairab janata,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12378,5463,balakrrishna,bal krishna,pravi,pravi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12381,5827,bhutukdidevi,bhutukdi devi,avi,avi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12382,5153,amara bhagavati,amar bhagawati,avi,avi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12384,72037,kalika,kalika,pravi,pravi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
12390,52728,khanigaum,khanigaun,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
